GEOID,dist_type,store_rowid_p,dist,row,duration,mb_rank
13121009302,D2,8,10646.44538021585,3947,20.850516666666667,MB2
13121009302,D3,54,20370.95077839036,3948,29.027066666666666,MB3
13121009302,D4,9,29373.34220356914,3949,32.136183333333335,MB4
13121009302,D5,118,34051.53180107295,3950,42.95816666666666,MB5
13121009405,D1,10,4901.02576478679,531,11.566133333333333,MB1
13121009405,D2,8,11149.860975220512,532,20.2079,MB2
13121009405,D3,54,20515.001082736715,533,27.44265,MB3
13121009405,D4,9,29576.932477773677,534,30.551766666666666,MB4
13121009405,D5,118,33376.17545548235,535,41.37376666666667,MB5
13121009406,D1,10,5448.974179950894,591,13.013933333333334,MB1
13121009406,D2,8,11949.485097013026,592,21.655700000000003,MB2
13121009406,D3,54,21149.832187396358,593,28.890449999999998,MB3
13121009406,D4,9,30248.856436537975,594,31.99958333333333,MB4
13121009406,D5,118,32684.00407603088,595,41.534800000000004,MB5
13121009407,D1,10,5891.245603940087,4061,13.7757,MB1
13121009407,D2,8,12449.552716491484,4062,22.417483333333333,MB2
13121009407,D3,54,21615.027324542694,4063,29.652233333333335,MB3
13121009407,D4,9,30727.877531621092,4064,32.76135,MB4
13121009407,D5,118,32316.55413119586,4065,40.74856666666667,MB5
13121009408,D1,10,5925.7913932126785,661,16.963533333333334,MB1
13121009408,D2,8,12065.30202560392,662,25.605349999999998,MB2
13121009408,D3,54,21571.000891659965,663,32.840066666666665,MB3
13121009408,D4,9,30635.367025215848,664,35.94918333333333,MB4
13121009408,D5,118,32924.72823436672,665,44.8572,MB5
13121009409,D1,10,6785.949050622334,566,14.430100000000001,MB1
13121009409,D2,8,12741.736997675764,567,23.071883333333336,MB2
13121009409,D3,54,22426.181946212568,568,30.30663333333333,MB3
13121009409,D4,9,31479.81473383988,569,33.415749999999996,MB4
13121009409,D5,118,32729.971228439885,570,40.77575,MB5
13121009410,D1,10,7995.238909486321,796,16.868716666666668,MB1
13121009410,D2,8,13819.770994889243,797,24.409283333333335,MB2
13121009410,D3,54,23650.091932306048,798,31.64401666666667,MB3
13121009410,D5,9,32701.536640352995,800,34.75313333333334,MB4
13121009410,D4,118,32336.064440113965,799,39.8451,MB5
13121009411,D1,10,6832.702535563697,561,15.205883333333333,MB1
13121009411,D2,8,13127.820922714574,562,23.847666666666665,MB2
13121009411,D3,54,22542.345875636172,563,31.082416666666667,MB3
13121009411,D4,9,31638.301645785974,564,34.19153333333334,MB4
13121009411,D5,118,32163.483631417414,565,40.34138333333333,MB5
13121009501,D1,10,5755.572931040017,501,13.734766666666667,MB1
13121009501,D2,8,9363.627566443993,502,19.47298333333333,MB2
13121009501,D3,54,20237.777159761292,503,30.506216666666667,MB3
13121009501,D4,9,29002.169638463816,504,33.61535,MB4
13121009501,D5,118,36138.75142932739,505,47.2322,MB5
13121009503,D1,10,6156.5581361193035,4051,15.747866666666665,MB1
13121009503,D2,8,10528.78193317315,4052,23.911083333333334,MB2
13121009503,D3,54,21129.059840162827,4053,35.03531666666667,MB3
13121009503,D4,9,29981.058689367994,4054,38.14445,MB4
13121009503,D5,118,35169.08986089417,4055,47.293866666666666,MB5
13121009504,D1,10,7234.902823318258,861,15.522133333333333,MB1
13121009504,D2,8,11177.782315640363,862,22.618850000000002,MB2
13121009504,D3,54,22110.629014039234,863,34.60398333333333,MB3
13121009504,D4,9,30905.144543568258,864,37.91871666666667,MB4
13121009504,D5,118,35388.07067808822,865,46.54206666666666,MB5
13121009601,D1,10,7549.137036114464,56,16.161649999999998,MB1
13121009601,D2,8,11961.722570576803,57,25.1476,MB2
13121009601,D3,54,22684.325480611322,58,35.4491,MB3
13121009601,D4,9,31541.98704469994,59,38.558233333333334,MB4
13121009601,D5,118,34681.22157170097,60,45.754850000000005,MB5
13121009604,D1,10,6038.585326228865,736,15.044533333333334,MB1
13121009604,D2,8,11150.427620007215,737,23.207733333333334,MB2
13121009604,D3,54,21344.32352984975,738,31.212466666666668,MB3
13121009604,D4,9,30286.190279020284,739,34.321583333333336,MB4
13121009604,D5,118,34288.88754905663,740,44.24983333333333,MB5
13121009605,D1,10,6797.441399606309,3961,15.252383333333334,MB1
13121009605,D2,8,11746.001340431112,3962,24.238316666666666,MB2
13121009605,D3,54,22103.37014464622,3963,31.72618333333333,MB3
13121009605,D4,9,31029.37307447804,3964,34.8353,MB4
13121009605,D5,118,34199.17692920184,3965,44.76355,MB5
13121009606,D1,10,7142.22601773069,4066,15.636116666666668,MB1
13121009606,D2,8,12577.258116302093,4067,24.2779,MB2
13121009606,D3,54,22652.5681486214,4068,31.51265,MB3
13121009606,D4,9,31644.1030774991,4069,34.621766666666666,MB4
13121009606,D5,118,33355.290170934284,4070,44.55001666666667,MB5
13121009607,D1,10,8554.058329336918,3971,16.917133333333332,MB1
13121009607,D2,8,14009.816750332133,3972,25.46835,MB2
13121009607,D3,54,24137.330935301467,3973,32.70308333333333,MB3
13121009607,D5,9,33144.99947978985,3975,35.8122,MB4
13121009607,D4,118,32718.11763929107,3974,41.47226666666666,MB5
13121009700,D2,10,9074.188444873613,2347,13.69275,MB1
13121009700,D1,8,7951.025511552496,2346,15.799166666666668,MB2
13121009700,D3,54,20683.300753990603,2348,29.26375,MB3
13121009700,D4,9,28709.97150738645,2349,33.93045,MB4
13121009700,D5,50,32666.634058050982,2350,40.741,MB5
13121009802,D1,10,10414.088700736675,2336,15.86305,MB1
13121009802,D2,8,10916.012740968768,2337,20.361983333333335,MB2
13121009802,D3,54,23422.55831934476,2338,30.29085,MB3
13121009802,D4,9,31624.652185956213,2339,34.95753333333334,MB4
13121009802,D5,50,35059.125231455444,2340,42.140766666666664,MB5
13121009803,D1,10,8020.216144980142,3956,14.84035,MB1
13121009803,D2,8,9157.643722750203,3957,19.420650000000002,MB2
13121009803,D3,54,21234.3468966282,3958,30.641716666666664,MB3
13121009803,D4,9,29633.259054104168,3959,35.3084,MB4
13121009803,D5,50,34847.43452906225,3960,42.49163333333333,MB5
13121009804,D1,10,6569.1557570212935,866,13.264233333333333,MB1
13121009804,D2,8,8176.415563962023,867,16.754316666666668,MB2
13121009804,D3,54,19868.983543294617,868,30.2189,MB3
13121009804,D4,9,28385.78417505656,869,31.499450000000003,MB4
13121009804,D5,50,34723.1212197544,870,41.696133333333336,MB5
13121009900,D1,10,9076.80741582523,2406,19.1444,MB1
13121009900,D2,8,11887.75897424524,2407,23.640116666666664,MB2
13121009900,D3,54,23504.852253416975,2408,34.819266666666664,MB3
13121009900,D4,9,32120.8050209365,2409,36.8256,MB4
13121009900,D5,118,36557.50355147271,2410,45.9048,MB5
13121010003,D1,10,8673.509101047312,571,17.549783333333334,MB1
13121010003,D2,8,12891.494471347904,572,26.65556666666667,MB2
13121010003,D3,54,23805.157941683567,573,33.33573333333333,MB3
13121010003,D4,9,32636.41183167387,574,36.444849999999995,MB4
13121010003,D5,118,34657.056431228964,575,44.02715,MB5
13121010004,D1,10,10375.156668451922,4251,18.247783333333334,MB1
13121010004,D2,8,14212.596122590592,4252,27.428,MB2
13121010004,D4,9,34206.87108921097,4254,37.14286666666667,MB3
13121010004,D3,54,25435.52246766486,4253,37.35681666666667,MB4
13121010004,D5,118,34918.42351037169,4255,44.5403,MB5
13121010005,D1,10,10872.517335901082,4256,18.97716666666667,MB1
13121010005,D2,8,15412.891433488694,4257,27.779666666666667,MB2
13121010005,D3,54,26251.016266014758,4258,34.7631,MB3
13121010005,D5,9,35137.39968213952,4260,37.872233333333334,MB4
13121010005,D4,118,33610.10392779869,4259,44.33446666666667,MB5
13121010006,D1,10,8407.607788746616,586,14.08765,MB1
13121010006,D2,8,13276.7418912583,587,22.638849999999998,MB2
13121010006,D3,54,23792.597490284697,588,29.873583333333332,MB3
13121010006,D4,9,32717.07881667448,589,32.98271666666667,MB4
13121010006,D5,118,33736.228677097126,590,41.27576666666666,MB5
13121010007,D1,10,9282.512486120413,4261,16.6166,MB1
13121010007,D2,8,14328.964385847294,4262,25.167816666666667,MB2
13121010007,D3,54,24772.27153989453,4263,32.40253333333333,MB3
13121010007,D5,9,33727.816910928486,4265,35.51166666666666,MB4
13121010007,D4,118,33150.80476526651,4264,41.97391666666667,MB5
13121010106,D1,10,23216.437871269005,4691,26.867733333333334,MB1
13121010106,D2,8,26554.549708986586,4692,32.247883333333334,MB2
13121010106,D3,40,35562.41680903151,4693,42.112550000000006,MB3
13121010106,D5,54,38388.75689606088,4695,42.1767,MB4
13121010106,D4,118,36856.69151417781,4694,48.6472,MB5
13121010107,D1,10,23008.619197881577,2351,30.388199999999998,MB1
13121010107,D2,8,27163.39812887969,2352,34.427483333333335,MB2
13121010107,D3,40,33101.937464226365,2353,39.06378333333334,MB3
13121010107,D4,118,34345.75717431407,2354,44.182966666666665,MB4
13121010107,D5,54,38494.79972303432,2355,44.356316666666665,MB5
13121010108,D1,10,22927.195257656495,4716,30.5259,MB1
13121010108,D2,8,27747.289984829356,4717,35.64071666666667,MB2
13121010108,D3,40,31046.320527754,4718,37.71456666666666,MB3
13121010108,D4,118,32137.213624077696,4719,44.08058333333334,MB4
13121010108,D5,54,38588.79288513565,4720,45.569583333333334,MB5
13121010115,D1,10,13501.119275891397,1346,23.1639,MB1
13121010115,D2,8,17445.588457091897,1347,28.161416666666664,MB2
13121010115,D3,54,28737.909300483618,1348,38.09025,MB3
13121010115,D5,9,37526.47557991117,1350,42.75696666666667,MB4
13121010115,D4,118,34377.32605411656,1349,44.466966666666664,MB5
13121010117,D1,10,20499.256508290473,1351,26.995933333333333,MB1
13121010117,D2,8,23198.776527378,1352,31.822816666666665,MB2
13121010117,D3,54,35314.89441597854,1353,41.75163333333333,MB3
13121010117,D5,40,38372.97486446491,1355,42.006766666666664,MB4
13121010117,D4,118,37861.72309319049,1354,48.541399999999996,MB5
13121010120,D1,10,25264.963028715374,1366,28.086433333333332,MB1
13121010120,D2,8,28027.32100869397,1367,34.25596666666667,MB2
13121010120,D3,40,36781.82716139753,1368,43.33123333333333,MB3
13121010120,D4,12,38717.14359309438,1369,49.10811666666667,MB4
13121010120,D5,118,39149.769610557865,1370,49.86585,MB5
13121010121,D1,10,16973.409255738694,61,22.482133333333334,MB1
13121010121,D2,8,19670.90667510652,62,25.90213333333333,MB2
13121010121,D3,54,31711.460186286848,63,35.83096666666667,MB3
13121010121,D5,40,39754.64861481622,65,37.49296666666667,MB4
13121010121,D4,118,37138.456762150854,64,44.027633333333334,MB5
13121010124,D1,10,24304.58985673113,771,26.474233333333334,MB1
13121010124,D2,8,27147.35193285229,772,31.854366666666667,MB2
13121010124,D3,40,36767.66714216526,773,41.71905,MB3
13121010124,D5,54,39253.24626773418,775,41.783183333333334,MB4
13121010124,D4,118,38590.86514356556,774,48.253683333333335,MB5
13121010125,D1,10,23717.33456912915,4081,26.423533333333335,MB1
13121010125,D2,8,26474.955163918363,4082,31.80366666666667,MB2
13121010125,D3,40,37195.74114465413,4083,41.668350000000004,MB3
13121010125,D4,54,38614.15970278601,4084,41.732499999999995,MB4
13121010125,D5,118,38635.716372353796,4085,48.202999999999996,MB5
13121010126,D1,10,18383.62121153674,3936,26.067933333333333,MB1
13121010126,D2,8,21020.265798189022,3937,28.947533333333336,MB2
13121010126,D3,54,33122.55285954482,3938,38.87636666666666,MB3
13121010126,D5,40,39316.50147184794,3940,41.07876666666667,MB4
13121010126,D4,118,37528.47080634987,3939,47.6134,MB5
13121010127,D1,10,18481.94790159372,4126,22.8128,MB1
13121010127,D2,8,21254.456433396932,4127,27.1983,MB2
13121010127,D5,40,38948.84760227414,4130,37.82363333333333,MB3
13121010127,D3,54,33296.39940296993,4128,38.13805,MB4
13121010127,D4,118,37240.35782484148,4129,44.3583,MB5
13121010128,D1,10,14645.95656958057,4216,21.039933333333334,MB1
13121010128,D2,8,17495.8370182285,4217,22.910266666666665,MB2
13121010128,D3,54,29397.091725543785,4218,32.83911666666667,MB3
13121010128,D5,9,37966.32851111352,4220,37.505833333333335,MB4
13121010128,D4,118,36545.52703888601,4219,41.5571,MB5
13121010129,D1,10,14112.191450244694,4191,18.8118,MB1
13121010129,D2,8,17413.29361254742,4192,23.1,MB2
13121010129,D3,54,29076.858500775932,4193,33.028866666666666,MB3
13121010129,D5,9,37740.86858536592,4195,37.695566666666664,MB4
13121010129,D4,118,35644.00509263207,4194,41.6697,MB5
13121010130,D1,10,18301.53817597768,4136,21.13228333333333,MB1
13121010130,D2,8,21487.295584549283,4137,26.278399999999998,MB2
13121010130,D5,40,38021.454406919445,4140,36.143116666666664,MB3
13121010130,D3,54,33321.92250416567,4138,36.20725,MB4
13121010130,D4,118,36247.26823122149,4139,42.677800000000005,MB5
13121010131,D1,10,20215.79779472214,801,23.686533333333333,MB1
13121010131,D2,8,23235.09167924308,802,29.210866666666668,MB2
13121010131,D5,40,37624.564181247166,805,38.14816666666666,MB3
13121010131,D3,54,35191.66591502412,803,39.1397,MB4
13121010131,D4,118,37001.63308956551,804,44.68283333333333,MB5
13121010132,D1,10,15202.745806357332,621,20.182666666666666,MB1
13121010132,D2,8,18270.684202182965,622,22.74295,MB2
13121010132,D3,54,30085.97955426969,623,32.6718,MB3
13121010132,D5,9,38697.4170495193,625,37.33851666666667,MB4
13121010132,D4,118,36160.143885142854,624,42.78281666666667,MB5
13121010133,D1,10,16203.236352197426,4131,22.22145,MB1
13121010133,D2,8,19486.895115608182,4132,25.00225,MB2
13121010133,D3,54,31221.612326930277,4133,34.931083333333326,MB3
13121010133,D5,40,38824.036655791955,4135,36.316383333333334,MB4
13121010133,D4,118,35784.695675771014,4134,42.85106666666666,MB5
13121010134,D1,10,21448.809528052567,776,28.185133333333333,MB1
13121010134,D2,8,24209.644579018226,777,33.36013333333333,MB2
13121010134,D3,54,36313.42432882861,778,43.28895,MB3
13121010134,D4,40,37880.509901803904,779,43.42993333333333,MB4
13121010134,D5,118,37955.03635211632,780,49.96456666666666,MB5
13121010135,D1,10,22153.73478863837,4116,26.54436666666667,MB1
13121010135,D2,8,25092.772135345345,4117,31.924500000000002,MB2
13121010135,D4,40,37134.39094634788,4119,41.789183333333334,MB3
13121010135,D3,54,37121.29284596261,4118,41.853316666666665,MB4
13121010135,D5,118,37680.18646817145,4120,48.323816666666666,MB5
13121010136,D1,10,11627.483136587762,4241,21.366466666666668,MB1
13121010136,D2,8,15145.717653714177,4242,26.34783333333333,MB2
13121010136,D3,54,26598.962033746648,4243,36.276666666666664,MB3
13121010136,D4,9,35312.85947646574,4244,40.94338333333334,MB4
13121010136,D5,118,35313.133756709576,4245,44.994616666666666,MB5
13121010137,D1,10,12986.325385127177,4246,22.00926666666667,MB1
13121010137,D2,8,16179.092312209683,4247,24.358549999999997,MB2
13121010137,D3,54,27855.08554407994,4248,34.287416666666665,MB3
13121010137,D5,9,36503.180480781964,4250,38.954116666666664,MB4
13121010137,D4,118,35836.58399231713,4249,43.005383333333334,MB5
13121010204,D2,8,17267.873416080078,4697,20.66405,MB1
13121010204,D1,10,16543.083474078518,4696,22.3073,MB2
13121010204,D3,54,30000.062859933594,4698,30.5929,MB3
13121010204,D4,9,38048.808538114885,4699,35.2596,MB4
13121010204,D5,50,38422.41653891206,4700,42.44283333333333,MB5
13121010211,D1,10,11468.85833592789,2391,23.451566666666668,MB1
13121010211,D2,8,13797.108291051349,2392,26.37695,MB2
13121010211,D3,54,25781.118475563668,2393,36.30578333333334,MB3
13121010211,D4,9,34281.697217915775,2394,40.9725,MB4
13121010211,D5,118,37217.15628298877,2395,48.310066666666664,MB5
13121010212,D1,10,13629.10821123007,1321,21.486216666666667,MB1
13121010212,D2,8,16062.147154165565,1322,23.18113333333333,MB2
13121010212,D3,54,28108.864154285384,1323,33.11,MB3
13121010212,D4,9,36601.34655323122,1324,37.7767,MB4
13121010212,D5,118,37212.40885005919,1325,42.48233333333334,MB5
13121010213,D1,10,20815.235528927074,4121,27.884966666666667,MB1
13121010213,D2,8,23016.384370177566,4122,30.887150000000002,MB2
13121010213,D3,54,35355.05065655768,4123,40.81596666666667,MB3
13121010213,D5,40,39603.437434448846,4125,42.8958,MB4
13121010213,D4,118,39146.908484082116,4124,49.430416666666666,MB5
13121010214,D1,10,23077.131509832987,3761,26.333583333333333,MB1
13121010214,D2,8,25646.435709107165,3762,32.50313333333334,MB2
13121010214,D4,40,37942.249775262724,3764,41.5784,MB3
13121010214,D3,54,37864.01896447027,3763,42.43195,MB4
13121010214,D5,118,38935.238577472206,3765,48.11305,MB5
13121010215,D1,10,23706.12547014246,601,32.265299999999996,MB1
13121010215,D2,8,25841.568652963484,602,38.43481666666666,MB2
13121010215,D4,40,39092.677311043226,604,47.510133333333336,MB3
13121010215,D3,54,38252.961387641124,603,48.363683333333334,MB4
13121010215,D5,134,39610.73589647599,605,59.569766666666666,MB5
13121010216,D1,10,19027.47939540003,626,27.078716666666665,MB1
13121010216,D2,8,21252.172325941658,627,27.40485,MB2
13121010216,D3,54,33545.83422398533,628,37.33368333333333,MB3
13121010216,D5,40,40085.84907322826,630,42.08953333333333,MB4
13121010216,D4,118,38593.283551673085,629,48.62416666666666,MB5
13121010217,D2,8,21574.570929638678,632,25.007533333333335,MB1
13121010217,D1,10,19636.219505561327,631,26.429816666666667,MB2
13121010217,D3,54,33993.523233109154,633,34.936366666666665,MB3
13121010217,D5,40,40609.96252309159,635,41.44063333333334,MB4
13121010217,D4,118,39391.911429686,634,47.97528333333333,MB5
13121010218,D1,10,22134.311449673547,4146,26.7257,MB1
13121010218,D2,8,24591.83722556745,4147,31.384183333333333,MB2
13121010218,D3,54,36844.772755391474,4148,41.313,MB3
13121010218,D4,40,38527.301479646674,4149,41.97051666666667,MB4
13121010218,D5,118,38924.86767863698,4150,48.50516666666667,MB5
13121010219,D1,10,21420.785800034348,3841,28.330933333333334,MB1
13121010219,D2,8,23563.639394082347,3842,31.210516666666667,MB2
13121010219,D3,54,35936.5262208568,3843,41.13933333333333,MB3
13121010219,D5,40,39597.26086337696,3845,43.341750000000005,MB4
13121010219,D4,118,39473.64516867309,3844,49.87636666666666,MB5
13121010220,D2,8,17852.15073006436,642,21.719800000000003,MB1
13121010220,D1,10,15979.835738634934,641,23.363049999999998,MB2
13121010220,D3,54,30203.846702968236,643,31.64865,MB3
13121010220,D4,9,38543.02508599942,644,36.315349999999995,MB4
13121010220,D5,118,38589.25834374407,645,45.275099999999995,MB5
13121010221,D1,10,17511.654354199425,4161,22.2779,MB1
13121010221,D2,8,19651.466849693905,4162,23.370099999999997,MB2
13121010221,D3,54,31943.68062179775,4163,33.298966666666665,MB3
13121010221,D5,9,40326.853853906294,4165,37.96566666666667,MB4
13121010221,D4,118,38406.18630999974,4164,43.8234,MB5
13121010222,D1,10,13569.533250015278,576,23.485083333333332,MB1
13121010222,D2,8,15115.758938471887,577,24.470833333333335,MB2
13121010222,D3,54,27494.57523041619,578,34.399683333333336,MB3
13121010222,D4,9,35803.31358247944,579,39.066383333333334,MB4
13121010222,D5,50,38229.14109665928,580,46.249583333333334,MB5
13121010223,D2,8,13878.62251082464,3967,22.367083333333333,MB1
13121010223,D1,10,13532.102497750908,3966,22.686966666666667,MB2
13121010223,D3,54,26605.252115691685,3968,32.29593333333334,MB3
13121010223,D4,9,34656.03099455745,3969,36.962650000000004,MB4
13121010223,D5,50,36195.6408456712,3970,44.14585,MB5
